19611,876,165- Den Roscam,025- Teniersplaats,2025-10-22 07:28:00,2025-10-22 07:30:00,2
19611,3258,080- Montigny,053- Paardenmarkt,2025-10-22 11:24:00,2025-10-22 11:33:00,9
19611,4284,031- Wezenberg,138- Amsterdamstraat,2025-10-22 12:30:00,2025-10-22 12:46:00,16
19611,4421,266- Fruithoflaan 1,097- Cuperus,2025-10-22 15:23:00,2025-10-22 15:33:00,10
19611,4673,172 - Centraal Station 4,001- Centraal Station - Astrid,2025-10-22 21:42:00,2025-10-22 21:44:00,2
19614,4265,171 - Centraal Station 3,002- Centraal Station - Astrid 2,2025-10-22 12:09:00,2025-10-22 12:11:00,2
19614,2716,115- Metro Elisabeth,327 - Ridderveld,2025-10-22 09:07:00,2025-10-22 09:31:00,24
19614,3065,235- Cogelsplein,293- Edgard Castelein,2025-10-22 08:06:00,2025-10-22 08:28:00,22
19614,3551,333 - Frans Adriaenssen / Joma,100- Van Hombeeckplein,2025-10-22 15:11:00,2025-10-22 15:39:00,28
19614,1794,171 - Centraal Station 3,002- Centraal Station - Astrid 2,2025-10-22 16:33:00,2025-10-22 16:35:00,2
19614,4,055- Zonnebloemstraat,171 - Centraal Station 3,2025-10-22 15:53:00,2025-10-22 16:02:00,9
19621,2205,126- Lange Dijk,231- den Antwerp,2025-10-22 04:35:00,2025-10-22 04:49:00,14
19621,310,053- Paardenmarkt,044- Belgielei,2025-10-22 18:43:00,2025-10-22 18:51:00,8
19634,4305,249- Frans De Vriend,248- De Schans,2025-10-22 04:05:00,2025-10-22 04:07:00,2
19647,3982,239- Zwarte Arend,021- Driekoningen,2025-10-22 11:11:00,2025-10-22 11:30:00,19
19647,950,097- Cuperus,045- Falconplein,2025-10-22 10:25:00,2025-10-22 10:38:00,13
19647,4666,224- Indiestraat,120- Eendracht,2025-10-22 17:45:00,2025-10-22 17:53:00,8
19647,4284,138- Amsterdamstraat,101- Premetro Handel,2025-10-22 14:38:00,2025-10-22 14:47:00,9
19647,1960,252- Te Boelaerpark/Gitschotellei,151- Van Cauwelaert,2025-10-22 16:31:00,2025-10-22 16:54:00,23
19649,3426,212- Rode Loop,096- Stadspark,2025-10-22 14:22:00,2025-10-22 14:42:00,20
19649,1358,304 - Campinia,224- Indiestraat,2025-10-22 23:37:00,2025-10-22 23:42:00,5
19649,3346,204- Luchtbal winkelcentrum,284- Steynsstraat,2025-10-22 13:16:00,2025-10-22 13:49:00,33
19649,4310,014- Markgrave,302- Rozenkrans,2025-10-22 08:15:00,2025-10-22 08:22:00,7
19649,105,100- Van Hombeeckplein,272- Groenenborger,2025-10-22 09:57:00,2025-10-22 10:04:00,7
19649,1732,288- Draaiboom,259- Posthofbrug,2025-10-22 12:50:00,2025-10-22 13:11:00,21
19653,84,096- Stadspark,241- Kerkendijk,2025-10-22 15:26:00,2025-10-22 15:39:00,13
19653,3205,038- Pastorijstraat,046- De Merode,2025-10-22 02:48:00,2025-10-22 02:57:00,9
19655,275,235- Cogelsplein,217- Joske Vermeulen,2025-10-22 19:24:00,2025-10-22 19:35:00,11
19664,2397,337 - Verenigde Naties,331 - Zaatlaan,2025-10-22 18:32:00,2025-10-22 18:38:00,6
19686,2280,236- Districtshuis Deurne,268- ZNA Middelheim,2025-10-22 14:00:00,2025-10-22 14:19:00,19
19689,2566,111- Van Der Meyden,260- Ter Schrieck,2025-10-22 08:00:00,2025-10-22 08:09:00,9
19694,1665,144- August Vermeylenlaan,190 - De Singel 2,2025-10-22 11:20:00,2025-10-22 11:36:00,16
19697,54,182 - Mediahuis,309 - De Torekens,2025-10-22 15:06:00,2025-10-22 15:28:00,22
19699,3768,110- Dageraadplaats,224- Indiestraat,2025-10-22 12:46:00,2025-10-22 12:58:00,12
19699,3809,186 - Universiteitsplein,319 - Schaliemolen,2025-10-22 12:39:00,2025-10-22 12:41:00,2
19699,2216,137- Sint-Laureiskaai,139- Londenstraat,2025-10-22 15:47:00,2025-10-22 15:50:00,3
19734,3105,225- Verbindingsdok Eilandje,182 - Mediahuis,2025-10-22 17:51:00,2025-10-22 18:03:00,12
19734,2598,042- Harmonie,259- Posthofbrug,2025-10-22 10:08:00,2025-10-22 10:17:00,9
19734,2523,264- Filip Williotstraat,107- Moorkensplein,2025-10-22 13:36:00,2025-10-22 13:46:00,10
19734,1988,229- Jozef Nellens,325 - Paul Vekemans,2025-10-22 21:24:00,2025-10-22 22:00:00,36
19735,3965,335- Speelplein,203- Venezuelastraat,2025-10-22 15:54:00,2025-10-22 16:00:00,6
19735,875,043- Grétrystraat,044- Belgielei,2025-10-22 10:34:00,2025-10-22 10:36:00,2
19769,4490,067- Oudaan,049- Tolhuis,2025-10-22 08:08:00,2025-10-22 08:14:00,6
19769,4101,313 - Eksterlaar,080- Montigny,2025-10-22 02:21:00,2025-10-22 02:42:00,21
19769,752,183 - Veer LO,170-Quellin,2025-10-22 12:02:00,2025-10-22 12:09:00,7
19769,601,315 - Elsdonk,273- Campus Groenenborger,2025-10-22 11:07:00,2025-10-22 11:10:00,3
19769,745,185 - Kwadevelden,217- Joske Vermeulen,2025-10-22 05:59:00,2025-10-22 06:05:00,6
19800,1755,256- Zillebeek,235- Cogelsplein,2025-10-22 07:36:00,2025-10-22 07:45:00,9
19800,2025,064- Zuiderterras,057- Wolstraat,2025-10-22 10:50:00,2025-10-22 10:52:00,2
19800,3700,087- Lange Elzen,070- Sint Andries,2025-10-22 11:40:00,2025-10-22 11:46:00,6
19800,1256,120- Eendracht,028- Keizerstraat,2025-10-22 08:22:00,2025-10-22 08:29:00,7
19809,3069,023- Hopland,117- Sint Jansplein,2025-10-22 08:24:00,2025-10-22 08:30:00,6
19809,1131,063- Slachthuis,062- Station Dam,2025-10-22 17:27:00,2025-10-22 17:30:00,3
19809,778,211- Cultuurcentrum,162 - Regatta 1,2025-10-22 18:36:00,2025-10-22 18:59:00,23
19809,3559,263- Fruithoflaan 2,261- Brilschans,2025-10-22 12:40:00,2025-10-22 12:43:00,3
19818,4606,159- Den Bell 2,183 - Veer LO,2025-10-22 10:44:00,2025-10-22 10:52:00,8
19818,2340,034- M HKA,072- Tropisch Instituut,2025-10-22 14:07:00,2025-10-22 14:11:00,4
19824,1179,107- Moorkensplein,138- Amsterdamstraat,2025-10-22 11:30:00,2025-10-22 11:40:00,10
19824,3348,079- Nationale Bank,004- De Keyserlei,2025-10-22 15:09:00,2025-10-22 15:14:00,5
19824,3661,023- Hopland,132- Montgomery,2025-10-22 09:48:00,2025-10-22 09:57:00,9
19824,2792,124- Park Spoor Noord 1,256- Zillebeek,2025-10-22 15:29:00,2025-10-22 15:46:00,17
19844,1492,264- Filip Williotstraat,269- Middelheim,2025-10-22 17:57:00,2025-10-22 18:00:00,3
19844,4675,024- Opera,009- NMBS Oost,2025-10-22 10:59:00,2025-10-22 11:04:00,5
19844,3246,318 - De Burlet,126- Lange Dijk,2025-10-22 13:51:00,2025-10-22 14:15:00,24
19844,1846,296- Mastvest,116- Loosplaats,2025-10-22 13:00:00,2025-10-22 13:11:00,11
19844,1728,253- Vosplein,259- Posthofbrug,2025-10-22 16:03:00,2025-10-22 16:06:00,3
19844,3899,279- Ieperman,077- Blauwtorenplein,2025-10-22 10:33:00,2025-10-22 10:52:00,19
19850,105,272- Groenenborger,340 - Dokter Donny,2025-10-22 12:46:00,2025-10-22 12:51:00,5
19850,4829,280- Marmotteke,002- Centraal Station - Astrid 2,2025-10-22 02:53:00,2025-10-22 03:12:00,19
19850,292,037- Theater,136- Spoor Noord Skatebowl,2025-10-22 09:53:00,2025-10-22 10:02:00,9
19850,539,096- Stadspark,245- AZ Monica,2025-10-22 04:25:00,2025-10-22 04:42:00,17
19850,3126,033- Hessenhuis,137- Sint-Laureiskaai,2025-10-22 10:24:00,2025-10-22 10:27:00,3
19852,4009,106- Draakplaats,111- Van Der Meyden,2025-10-22 16:11:00,2025-10-22 16:13:00,2
19852,1218,342 - Nieuw Zuid,085- Den Bell,2025-10-22 12:53:00,2025-10-22 12:57:00,4
19852,1229,340 - Dokter Donny,322 - Malisgoed,2025-10-22 18:16:00,2025-10-22 18:22:00,6
19852,3939,130- Lamoriniere,202- Squarepark,2025-10-22 11:15:00,2025-10-22 11:38:00,23
19861,1432,268- ZNA Middelheim,086- Troonplaats,2025-10-22 09:26:00,2025-10-22 09:39:00,13
19861,4234,304 - Campinia,213- Kroonplein,2025-10-22 02:54:00,2025-10-22 03:01:00,7
19861,3624,079- Nationale Bank,076- Prekersplein,2025-10-22 07:05:00,2025-10-22 07:09:00,4
19861,1809,125- Sint-Norbertus,124- Park Spoor Noord 1,2025-10-22 09:40:00,2025-10-22 09:42:00,2
19882,3830,099- Generaal Leman,031- Wezenberg,2025-10-22 13:10:00,2025-10-22 13:13:00,3
19882,3370,124- Park Spoor Noord 1,317 - Distelhoek,2025-10-22 14:34:00,2025-10-22 14:43:00,9
19882,2831,252- Te Boelaerpark/Gitschotellei,299- Antwerp expo,2025-10-22 14:04:00,2025-10-22 14:18:00,14
19894,2906,121- Stuivenbergplein,226- Noordschippersdok,2025-10-22 08:12:00,2025-10-22 08:15:00,3
19894,2430,038- Pastorijstraat,237- Ter Rivieren,2025-10-22 13:00:00,2025-10-22 13:10:00,10
19894,1527,037- Theater,308 - KDG Campus Hoboken,2025-10-22 10:29:00,2025-10-22 10:50:00,21
19908,4543,263- Fruithoflaan 2,271- Middelheimmuseum,2025-10-22 19:51:00,2025-10-22 19:59:00,8
19908,4518,187 - Krijgslaan,274- De Bist,2025-10-22 08:50:00,2025-10-22 08:53:00,3
19924,1746,342 - Nieuw Zuid,137- Sint-Laureiskaai,2025-10-22 04:58:00,2025-10-22 05:10:00,12
19924,1340,107- Moorkensplein,110- Dageraadplaats,2025-10-22 12:12:00,2025-10-22 12:14:00,2
19924,1955,133- Willemdok,165- Den Roscam,2025-10-22 20:48:00,2025-10-22 20:51:00,3
19931,4509,134- MAS,183 - Veer LO,2025-10-22 15:02:00,2025-10-22 15:05:00,3
19931,4247,052- Waaslandtunnel,305 - Ter Nieuwerbrugge,2025-10-22 12:19:00,2025-10-22 12:38:00,19
19931,1840,033- Hessenhuis,207- P&R Merksem,2025-10-22 06:31:00,2025-10-22 06:51:00,20
19935,3965,203- Venezuelastraat,119- Ploeg,2025-10-22 12:07:00,2025-10-22 12:24:00,17
19935,2498,166 - Schoenmarkt,001- Centraal Station - Astrid,2025-10-22 15:21:00,2025-10-22 15:26:00,5
19935,3428,106- Draakplaats,067- Oudaan,2025-10-22 16:25:00,2025-10-22 16:32:00,7
19935,1549,154- Terloplein,170-Quellin,2025-10-22 16:41:00,2025-10-22 16:48:00,7
19935,4678,023- Hopland,296- Mastvest,2025-10-22 15:33:00,2025-10-22 15:45:00,12
19935,2096,075- Vlaamsekaai,223- Red Star Line,2025-10-22 08:03:00,2025-10-22 08:11:00,8
19944,344,222- Cadix Oost,238- Ertbrugge,2025-10-22 16:49:00,2025-10-22 17:06:00,17
19957,2792,256- Zillebeek,259- Posthofbrug,2025-10-22 14:24:00,2025-10-22 14:27:00,3
19957,4642,114- ZNA Stuivenberg,282- De Letter,2025-10-22 01:45:00,2025-10-22 02:10:00,25
19957,3828,065- Plantinkaai,072- Tropisch Instituut,2025-10-22 00:06:00,2025-10-22 00:10:00,4
19957,4518,274- De Bist,323 - Sint-Augustinus,2025-10-22 10:18:00,2025-10-22 10:25:00,7
19962,792,038- Pastorijstraat,003- Centraal station Kievit 2,2025-10-22 09:22:00,2025-10-22 09:27:00,5
19962,836,047- Militair Hospitaal,190 - De Singel 2,2025-10-22 16:01:00,2025-10-22 16:09:00,8
19968,2899,145- De Coster,130- Lamoriniere,2025-10-22 10:11:00,2025-10-22 10:28:00,17
19968,3181,035- Cockerillkaai,091- Hemelstraat,2025-10-22 08:45:00,2025-10-22 08:51:00,6
19968,331,055- Zonnebloemstraat,215- Nieuwdreef,2025-10-22 18:08:00,2025-10-22 18:30:00,22
19977,3768,224- Indiestraat,129- Godefriduskaai,2025-10-22 15:30:00,2025-10-22 15:33:00,3
19977,268,014- Markgrave,099- Generaal Leman,2025-10-22 14:18:00,2025-10-22 14:20:00,2
19977,419,296- Mastvest,280- Marmotteke,2025-10-22 18:39:00,2025-10-22 18:45:00,6
19992,3685,172 - Centraal Station 4,001- Centraal Station - Astrid,2025-10-22 22:48:00,2025-10-22 22:50:00,2
19992,2520,280- Marmotteke,275- Sneeuwbes,2025-10-22 09:27:00,2025-10-22 09:34:00,7
19992,3931,076- Prekersplein,060- Grote Markt,2025-10-22 08:59:00,2025-10-22 09:02:00,3
20029,4510,005- Centraal Station / Kievit,115- Metro Elisabeth,2025-10-22 14:37:00,2025-10-22 14:40:00,3
20029,1788,041- Van Eyck,183 - Veer LO,2025-10-22 09:27:00,2025-10-22 09:36:00,9
20029,3021,317 - Distelhoek,335- Speelplein,2025-10-22 13:51:00,2025-10-22 13:56:00,5
20036,4162,055- Zonnebloemstraat,276- Corbusier,2025-10-22 11:44:00,2025-10-22 11:56:00,12
20036,4789,227- Amstel,009- NMBS Oost,2025-10-22 17:28:00,2025-10-22 17:38:00,10
20036,33,033- Hessenhuis,226- Noordschippersdok,2025-10-22 11:04:00,2025-10-22 11:11:00,7
20036,3092,162 - Regatta 1,183 - Veer LO,2025-10-22 11:36:00,2025-10-22 11:42:00,6
20036,535,079- Nationale Bank,073- Maarschalk Gérard,2025-10-22 21:30:00,2025-10-22 21:32:00,2
20036,4867,173 - Franklin Roosevelt,018- Meirbrug,2025-10-22 14:41:00,2025-10-22 14:43:00,2
20040,3566,318 - De Burlet,242- Te Boelaerlei,2025-10-22 14:15:00,2025-10-22 14:32:00,17
20045,1124,041- Van Eyck,024- Opera,2025-10-22 02:12:00,2025-10-22 02:14:00,2
20045,4043,247- ZNA Sint Erasmus,250- Borsbeekbrug,2025-10-22 16:34:00,2025-10-22 16:36:00,2
20045,1028,030- Het Laar,065- Plantinkaai,2025-10-22 12:38:00,2025-10-22 12:51:00,13
20047,3177,307 - Baron Sadoin,337 - Verenigde Naties,2025-10-22 13:20:00,2025-10-22 13:27:00,7
20047,1576,250- Borsbeekbrug,037- Theater,2025-10-22 17:34:00,2025-10-22 17:43:00,9
20047,2159,312 - Graspolder,010- NMBS Zuid,2025-10-22 11:51:00,2025-10-22 12:07:00,16
20057,3177,337 - Verenigde Naties,016- Marnixplaats,2025-10-22 18:44:00,2025-10-22 19:08:00,24
20057,3324,134- MAS,146- Reinaartlaan,2025-10-22 13:12:00,2025-10-22 13:15:00,3
20057,4839,257- Hofstade,132- Montgomery,2025-10-22 15:52:00,2025-10-22 15:59:00,7
20059,4319,110- Dageraadplaats,080- Montigny,2025-10-22 14:10:00,2025-10-22 14:19:00,9
20059,4202,011- Roosevelt,261- Brilschans,2025-10-22 10:00:00,2025-10-22 10:14:00,14
20059,2715,133- Willemdok,046- De Merode,2025-10-22 11:55:00,2025-10-22 12:10:00,15
20099,2937,163 - Pluvier,151- Van Cauwelaert,2025-10-22 17:55:00,2025-10-22 17:57:00,2
20099,1988,325 - Paul Vekemans,143- Melis Stokelaan,2025-10-22 15:31:00,2025-10-22 15:56:00,25
20099,4709,322 - Malisgoed,293- Edgard Castelein,2025-10-22 12:42:00,2025-10-22 12:53:00,11
20099,3159,235- Cogelsplein,224- Indiestraat,2025-10-22 09:36:00,2025-10-22 09:50:00,14
20111,2911,045- Falconplein,135- Loodswezen,2025-10-22 11:52:00,2025-10-22 11:54:00,2
20111,2079,096- Stadspark,167 - Fod Financiën 2,2025-10-22 09:50:00,2025-10-22 09:57:00,7
20111,925,013- De Singel 1,280- Marmotteke,2025-10-22 12:59:00,2025-10-22 13:09:00,10
20124,1683,124- Park Spoor Noord 1,080- Montigny,2025-10-22 15:55:00,2025-10-22 16:06:00,11
20125,3105,182 - Mediahuis,150- Waterhoenlaan,2025-10-22 06:33:00,2025-10-22 06:39:00,6
20125,184,305 - Ter Nieuwerbrugge,077- Blauwtorenplein,2025-10-22 01:45:00,2025-10-22 01:59:00,14
20156,3110,030- Het Laar,066- Modemuseum,2025-10-22 16:27:00,2025-10-22 16:35:00,8
20156,2112,291- Braem blokken,262- Hoogveld,2025-10-22 08:32:00,2025-10-22 08:49:00,17
20156,3687,209- Melgeshof,244- Waterbaan,2025-10-22 06:32:00,2025-10-22 06:53:00,21
20159,5,326 - Krugerbrug,079- Nationale Bank,2025-10-22 14:42:00,2025-10-22 14:58:00,16
20159,1241,145- De Coster,148- Verhaerenlaan,2025-10-22 17:33:00,2025-10-22 17:36:00,3
20159,4105,103- Oude Kerk Berchem,279- Ieperman,2025-10-22 19:20:00,2025-10-22 19:33:00,13
20159,1131,062- Station Dam,053- Paardenmarkt,2025-10-22 15:44:00,2025-10-22 15:49:00,5
20162,1757,110- Dageraadplaats,062- Station Dam,2025-10-22 14:09:00,2025-10-22 14:18:00,9
20162,4685,061- Victor Jacobslei,230- Bosuil,2025-10-22 20:24:00,2025-10-22 20:40:00,16
20174,4202,261- Brilschans,131- De Wittestraat,2025-10-22 12:22:00,2025-10-22 12:28:00,6
20174,2600,136- Spoor Noord Skatebowl,031- Wezenberg,2025-10-22 12:03:00,2025-10-22 12:20:00,17
20174,1724,335- Speelplein,136- Spoor Noord Skatebowl,2025-10-22 13:40:00,2025-10-22 13:50:00,10
20174,11,043- Grétrystraat,016- Marnixplaats,2025-10-22 06:59:00,2025-10-22 07:05:00,6
20231,3611,298- Koornbloem,145- De Coster,2025-10-22 16:53:00,2025-10-22 17:19:00,26
20231,630,248- De Schans,104- Mercator,2025-10-22 07:19:00,2025-10-22 07:27:00,8
20231,312,239- Zwarte Arend,152- Blancefloerlaan,2025-10-22 18:45:00,2025-10-22 19:15:00,30
20241,1407,241- Kerkendijk,128- ZNA Cadix,2025-10-22 13:09:00,2025-10-22 13:20:00,11
20241,3407,134- MAS,050- Klapdorp,2025-10-22 07:30:00,2025-10-22 07:34:00,4
20243,4885,055- Zonnebloemstraat,164 - AP Ellermanstraat,2025-10-22 17:50:00,2025-10-22 18:06:00,16
20243,26,002- Centraal Station - Astrid 2,004- De Keyserlei,2025-10-22 14:08:00,2025-10-22 14:10:00,2
20243,382,059- Het Steen,204- Luchtbal winkelcentrum,2025-10-22 16:39:00,2025-10-22 16:54:00,15
20243,2133,167 - Fod Financiën 2,133- Willemdok,2025-10-22 18:00:00,2025-10-22 18:02:00,2
20247,1768,235- Cogelsplein,250- Borsbeekbrug,2025-10-22 12:10:00,2025-10-22 12:18:00,8
20247,4543,271- Middelheimmuseum,332 - Valkstraat,2025-10-22 14:59:00,2025-10-22 15:07:00,8
20247,3252,087- Lange Elzen,268- ZNA Middelheim,2025-10-22 11:04:00,2025-10-22 11:13:00,9
20247,4663,089- Hof van Leysen,242- Te Boelaerlei,2025-10-22 19:10:00,2025-10-22 19:24:00,14
20247,4352,111- Van Der Meyden,084- Elzenveld,2025-10-22 10:03:00,2025-10-22 10:09:00,6
20247,9,060- Grote Markt,172 - Centraal Station 4,2025-10-22 16:51:00,2025-10-22 16:56:00,5
20261,439,127- FOD Financiën,137- Sint-Laureiskaai,2025-10-22 13:27:00,2025-10-22 13:29:00,2
20261,2667,312 - Graspolder,325 - Paul Vekemans,2025-10-22 10:55:00,2025-10-22 11:02:00,7
20261,4139,317 - Distelhoek,104- Mercator,2025-10-22 05:58:00,2025-10-22 06:17:00,19
20261,781,142- Esmoreitlaan,058- Noorderterras,2025-10-22 16:55:00,2025-10-22 17:00:00,5
20273,1342,131- De Wittestraat,031- Wezenberg,2025-10-22 18:35:00,2025-10-22 18:38:00,3
20273,3196,111- Van Der Meyden,128- ZNA Cadix,2025-10-22 04:47:00,2025-10-22 04:59:00,12
20273,2726,059- Het Steen,102- Duinstraat,2025-10-22 08:13:00,2025-10-22 08:21:00,8
20273,1814,147- Halewijnlaan,077- Blauwtorenplein,2025-10-22 18:41:00,2025-10-22 18:52:00,11
20293,734,097- Cuperus,031- Wezenberg,2025-10-22 12:14:00,2025-10-22 12:20:00,6
20298,2174,089- Hof van Leysen,299- Antwerp expo,2025-10-22 20:43:00,2025-10-22 20:47:00,4
20298,232,065- Plantinkaai,088- Haantjeslei,2025-10-22 06:53:00,2025-10-22 07:00:00,7
20298,1158,079- Nationale Bank,083- Brederode,2025-10-22 17:04:00,2025-10-22 17:07:00,3
20298,539,245- AZ Monica,133- Willemdok,2025-10-22 16:19:00,2025-10-22 16:39:00,20
20298,4518,323 - Sint-Augustinus,205- Kinepolis,2025-10-22 18:47:00,2025-10-22 19:16:00,29
20308,1180,114- ZNA Stuivenberg,131- De Wittestraat,2025-10-22 08:31:00,2025-10-22 08:44:00,13
20308,1179,138- Amsterdamstraat,088- Haantjeslei,2025-10-22 15:46:00,2025-10-22 16:00:00,14
20308,3939,202- Squarepark,272- Groenenborger,2025-10-22 08:49:00,2025-10-22 09:25:00,36
20308,601,273- Campus Groenenborger,121- Stuivenbergplein,2025-10-22 17:01:00,2025-10-22 17:24:00,23
20308,3189,038- Pastorijstraat,063- Slachthuis,2025-10-22 16:22:00,2025-10-22 16:24:00,2
20316,2525,043- Grétrystraat,058- Noorderterras,2025-10-22 18:51:00,2025-10-22 18:59:00,8
20316,623,057- Wolstraat,145- De Coster,2025-10-22 14:53:00,2025-10-22 15:00:00,7
20316,1823,190 - De Singel 2,313 - Eksterlaar,2025-10-22 09:53:00,2025-10-22 10:13:00,20
20329,81,086- Troonplaats,217- Joske Vermeulen,2025-10-22 07:02:00,2025-10-22 07:28:00,26
20341,999,265- Pulhof,266- Fruithoflaan 1,2025-10-22 09:55:00,2025-10-22 09:57:00,2
20341,2325,259- Posthofbrug,252- Te Boelaerpark/Gitschotellei,2025-10-22 17:43:00,2025-10-22 17:46:00,3
20353,568,152- Blancefloerlaan,159- Den Bell 2,2025-10-22 07:32:00,2025-10-22 07:42:00,10
20353,1473,251- Te Boelaerpark Noord,253- Vosplein,2025-10-22 23:25:00,2025-10-22 23:28:00,3
20353,4401,190 - De Singel 2,014- Markgrave,2025-10-22 14:15:00,2025-10-22 14:18:00,3
20391,1377,163 - Pluvier,183 - Veer LO,2025-10-22 17:44:00,2025-10-22 17:49:00,5
20391,3156,214- Kerkhofblommen,014- Markgrave,2025-10-22 16:55:00,2025-10-22 17:19:00,24
20391,2428,156- Gasstraat,167 - Fod Financiën 2,2025-10-22 17:54:00,2025-10-22 17:56:00,2
20423,836,190 - De Singel 2,120- Eendracht,2025-10-22 22:43:00,2025-10-22 22:59:00,16
20423,1834,331 - Zaatlaan,166 - Schoenmarkt,2025-10-22 12:57:00,2025-10-22 13:22:00,25
20423,1223,232- Wim Saerens,242- Te Boelaerlei,2025-10-22 13:26:00,2025-10-22 13:36:00,10
20423,363,093- Sint Vincentius,097- Cuperus,2025-10-22 19:49:00,2025-10-22 19:54:00,5
20423,3659,188 - Regatta 2,156- Gasstraat,2025-10-22 11:51:00,2025-10-22 12:06:00,15
20426,2205,231- den Antwerp,174- Offerande,2025-10-22 18:02:00,2025-10-22 18:14:00,12
20426,231,250- Borsbeekbrug,297- Tentoonstellingswijk,2025-10-22 08:09:00,2025-10-22 08:24:00,15
20442,1107,303-Kambala,236- Districtshuis Deurne,2025-10-22 13:27:00,2025-10-22 13:44:00,17
20442,2041,010- NMBS Zuid,263- Fruithoflaan 2,2025-10-22 06:54:00,2025-10-22 07:08:00,14
20459,4035,231- den Antwerp,107- Moorkensplein,2025-10-22 18:05:00,2025-10-22 18:15:00,10
20459,4650,094- Paleisstraat,074- Vismijn,2025-10-22 18:59:00,2025-10-22 19:02:00,3
20459,3986,116- Loosplaats,084- Elzenveld,2025-10-22 08:51:00,2025-10-22 08:54:00,3
20511,1505,161 - Hospitaalplein,269- Middelheim,2025-10-22 16:09:00,2025-10-22 16:19:00,10
20511,2383,155- Statielei,110- Dageraadplaats,2025-10-22 13:04:00,2025-10-22 13:08:00,4
20515,574,011- Roosevelt,071- Sint-Michielskaai,2025-10-22 16:20:00,2025-10-22 16:29:00,9
20515,1229,322 - Malisgoed,282- De Letter,2025-10-22 14:47:00,2025-10-22 14:52:00,5
20522,361,074- Vismijn,088- Haantjeslei,2025-10-22 17:48:00,2025-10-22 17:53:00,5
20522,3226,141- Sint-Anna,204- Luchtbal winkelcentrum,2025-10-22 10:46:00,2025-10-22 10:56:00,10
20546,4438,241- Kerkendijk,062- Station Dam,2025-10-22 07:17:00,2025-10-22 07:27:00,10
20546,3767,076- Prekersplein,018- Meirbrug,2025-10-22 15:19:00,2025-10-22 15:22:00,3
20546,713,108- Krugerpark,210- Maantjessteenweg,2025-10-22 09:10:00,2025-10-22 09:27:00,17
20546,3032,105- Plantin en Moretus,120- Eendracht,2025-10-22 17:54:00,2025-10-22 18:02:00,8
20557,3188,131- De Wittestraat,092- Sint-Thomas,2025-10-22 09:11:00,2025-10-22 09:14:00,3
20557,850,114- ZNA Stuivenberg,221-Havenhuis,2025-10-22 11:39:00,2025-10-22 11:48:00,9
20557,809,111- Van Der Meyden,007- NMBS Berchem,2025-10-22 09:12:00,2025-10-22 09:17:00,5
20557,3365,144- August Vermeylenlaan,054- Ossenmarkt,2025-10-22 13:23:00,2025-10-22 13:32:00,9
20560,3881,215- Nieuwdreef,064- Zuiderterras,2025-10-22 07:25:00,2025-10-22 07:41:00,16
20560,1723,006- Premetro Plantin,110- Dageraadplaats,2025-10-22 14:22:00,2025-10-22 14:26:00,4
20560,668,130- Lamoriniere,103- Oude Kerk Berchem,2025-10-22 11:39:00,2025-10-22 11:42:00,3
20560,4865,018- Meirbrug,216- Zwembad Merksem,2025-10-22 09:14:00,2025-10-22 09:31:00,17
20560,3484,034- M HKA,079- Nationale Bank,2025-10-22 14:13:00,2025-10-22 14:17:00,4
20581,927,172 - Centraal Station 4,171 - Centraal Station 3,2025-10-22 12:25:00,2025-10-22 12:27:00,2
20581,1432,086- Troonplaats,292- Kielpark,2025-10-22 14:25:00,2025-10-22 14:29:00,4
20590,2671,132- Montgomery,179 - Den Bleek,2025-10-22 19:56:00,2025-10-22 20:00:00,4
20590,2019,034- M HKA,324 - Dordrechlaan,2025-10-22 07:59:00,2025-10-22 08:17:00,18
20590,761,042- Harmonie,263- Fruithoflaan 2,2025-10-22 08:39:00,2025-10-22 08:52:00,13
20592,1819,227- Amstel,032- Permeke,2025-10-22 14:32:00,2025-10-22 14:40:00,8
20592,4082,032- Permeke,118- Dambrugge,2025-10-22 14:54:00,2025-10-22 14:56:00,2
20598,3030,023- Hopland,045- Falconplein,2025-10-22 06:27:00,2025-10-22 06:33:00,6
20598,3417,128- ZNA Cadix,028- Keizerstraat,2025-10-22 16:59:00,2025-10-22 17:05:00,6
20599,1587,139- Londenstraat,300- Wilrijksepleinen,2025-10-22 13:58:00,2025-10-22 14:18:00,20
20599,1264,223- Red Star Line,215- Nieuwdreef,2025-10-22 16:15:00,2025-10-22 16:25:00,10
20599,1483,170-Quellin,002- Centraal Station - Astrid 2,2025-10-22 16:26:00,2025-10-22 16:28:00,2
20599,4520,157- Borsbeeksebrug,055- Zonnebloemstraat,2025-10-22 16:55:00,2025-10-22 16:57:00,2
20599,3991,045- Falconplein,146- Reinaartlaan,2025-10-22 06:38:00,2025-10-22 06:42:00,4
20608,1074,291- Braem blokken,226- Noordschippersdok,2025-10-22 14:35:00,2025-10-22 14:59:00,24
20608,1866,170-Quellin,057- Wolstraat,2025-10-22 05:21:00,2025-10-22 05:26:00,5
20608,3684,214- Kerkhofblommen,062- Station Dam,2025-10-22 19:33:00,2025-10-22 19:42:00,9
20614,3147,108- Krugerpark,005- Centraal Station / Kievit,2025-10-22 11:32:00,2025-10-22 11:36:00,4
20614,3813,101- Premetro Handel,068-  Turnhoutsepoort,2025-10-22 20:34:00,2025-10-22 20:40:00,6
